playerId,playerName,team,friday_airOuts,friday_atBats,friday_baseOnBalls,friday_catchersInterference,friday_caughtStealing,friday_doubles,friday_flyOuts,friday_gamesPlayed,friday_groundIntoDoublePlay,friday_groundIntoTriplePlay,friday_groundOuts,friday_hitByPitch,friday_hits,friday_homeRuns,friday_intentionalWalks,friday_leftOnBase,friday_lineOuts,friday_pickoffs,friday_plateAppearances,friday_popOuts,friday_rbi,friday_runs,friday_sacBunts,friday_sacFlies,friday_stolenBases,friday_strikeOuts,friday_totalBases,friday_triples,sunday_airOuts,sunday_atBats,sunday_baseOnBalls,sunday_catchersInterference,sunday_caughtStealing,sunday_doubles,sunday_flyOuts,sunday_gamesPlayed,sunday_groundIntoDoublePlay,sunday_groundIntoTriplePlay,sunday_groundOuts,sunday_hitByPitch,sunday_hits,sunday_homeRuns,sunday_intentionalWalks,sunday_leftOnBase,sunday_lineOuts,sunday_pickoffs,sunday_plateAppearances,sunday_popOuts,sunday_rbi,sunday_runs,sunday_sacBunts,sunday_sacFlies,sunday_stolenBases,sunday_strikeOuts,sunday_totalBases,sunday_triples
ID663609,Luken Baker,St. Louis Cardinals,2,4,1,0,0,0,1,3,0,0,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,2,0,0,1,7,2,0,0,0,0,5,0,0,1,0,1,0,0,6,0,0,9,1,0,1,0,0,0,4,1,0
ID671056,Iván Herrera,St. Louis Cardinals,10,64,5,0,0,3,5,17,7,0,24,2,17,3,0,25,2,0,73,3,13,10,0,2,0,15,29,0,15,57,6,1,0,2,7,18,1,0,10,4,19,2,0,20,5,0,70,3,8,8,0,2,3,15,27,0
ID695336,Thomas Saggese,St. Louis Cardinals,11,40,3,0,0,3,4,12,1,0,7,0,10,0,0,33,2,0,43,5,2,5,0,0,0,12,13,0,14,57,1,0,0,3,9,17,1,0,11,0,10,1,0,32,4,0,59,1,9,4,0,1,0,23,16,0
ID669467,Andre Pallante,St. Louis Cardinals,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID650968,Yohel Pozo,St. Louis Cardinals,9,21,0,0,0,1,4,10,1,0,7,0,5,0,0,15,2,0,21,3,3,1,0,0,0,0,6,0,11,35,3,0,0,1,1,12,0,0,7,0,9,1,0,17,4,0,38,6,3,4,0,0,0,8,13,0
ID664854,Ryan Helsley,St. Louis Cardinals,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID664208,Phil Maton,St. Louis Cardinals,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID676480,José Barrero,St. Louis Cardinals,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,12,1,0,0,0,3,6,0,0,1,1,1,0,0,10,0,0,14,4,0,1,0,0,0,3,1,0
ID668723,Ryan Vilade,St. Louis Cardinals,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0
ID641658,Garrett Hampson,St. Louis Cardinals,1,5,0,0,0,1,0,7,1,0,3,0,1,0,0,6,0,0,6,1,0,3,1,0,0,1,2,0,4,8,0,0,0,0,1,5,0,0,0,0,1,0,0,3,1,0,8,2,1,0,0,0,0,3,1,0
ID665877,José Fermín,St. Louis Cardinals,3,5,0,0,1,0,2,4,0,0,1,0,0,0,0,3,1,0,5,0,0,0,0,0,0,1,0,0,7,18,3,0,1,1,4,8,0,0,1,1,7,1,0,4,2,0,22,1,6,3,0,0,2,3,11,0
ID701675,Nathan Church,St. Louis Cardinals,3,8,0,0,0,0,2,3,0,0,2,0,2,1,0,0,1,0,8,0,2,2,0,0,0,1,5,0,2,13,2,0,0,0,2,5,0,0,5,1,3,0,0,4,0,0,16,0,1,1,0,0,0,3,3,0
ID693409,César Prieto,St. Louis Cardinals,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,3,1,0
ID699625,Jimmy Crooks,St. Louis Cardinals,3,7,0,0,0,0,2,3,0,0,1,0,1,0,0,2,0,0,7,1,0,1,0,0,0,2,1,0,4,8,0,0,0,0,3,2,0,0,0,0,1,1,0,5,0,0,8,1,1,1,0,0,0,3,4,0
ID670224,Kameron Misner,Tampa Bay Rays,9,32,0,0,0,2,5,13,0,0,7,0,8,1,0,9,1,0,32,3,4,6,0,0,2,8,13,0,9,32,2,0,1,0,7,10,0,0,8,0,4,0,0,25,0,1,34,2,3,3,0,0,1,11,4,0
ID670764,Taylor Walls,Tampa Bay Rays,9,40,4,0,2,3,3,17,0,0,10,0,9,0,0,20,4,0,44,2,4,5,0,0,0,12,12,0,14,55,8,0,0,1,8,18,0,0,10,0,15,3,0,18,2,0,64,4,6,12,1,0,3,17,25,0
ID676609,José Caballero,Tampa Bay Rays,9,35,6,0,0,2,6,14,0,0,8,0,8,1,0,15,1,1,41,2,4,2,0,0,2,10,13,0,13,27,7,0,1,1,5,13,0,0,6,0,5,0,0,12,6,0,37,2,3,5,2,1,6,6,6,0
ID664040,Brandon Lowe,Tampa Bay Rays,16,77,3,0,0,0,9,20,1,0,19,0,19,6,0,32,6,0,82,1,13,13,0,2,0,25,37,0,20,77,7,0,0,1,14,21,1,0,15,0,18,5,0,39,6,0,85,0,15,9,0,1,1,25,34,0
ID666624,Christopher Morel,Tampa Bay Rays,7,46,5,0,0,1,5,16,1,0,8,0,10,2,0,16,1,0,51,1,5,6,0,0,3,21,17,0,10,39,2,0,0,1,6,17,2,0,6,1,9,1,0,12,2,1,42,2,6,3,0,0,1,14,13,0
ID676356,Jonny DeLuca,Tampa Bay Rays,3,10,0,0,0,0,1,3,0,0,1,0,4,0,0,4,2,0,10,0,0,0,0,0,0,2,4,0,2,7,0,0,0,0,1,3,0,0,1,0,3,0,0,2,1,0,7,0,0,1,0,0,2,1,3,0
ID678554,Curtis Mead,Tampa Bay Rays,4,25,4,0,0,0,3,8,1,0,8,0,6,1,0,12,1,0,29,0,2,4,0,0,1,7,9,0,5,16,1,0,0,0,5,9,0,0,2,3,1,1,0,11,0,0,20,0,2,2,0,0,0,8,4,0
ID666018,Jonathan Aranda,Tampa Bay Rays,13,60,3,0,0,2,8,17,0,0,8,0,14,2,0,25,3,0,64,2,6,7,0,1,0,26,22,0,18,60,6,0,0,3,13,17,1,0,10,3,18,1,0,19,2,0,69,3,10,7,0,0,0,14,24,0
ID666139,Josh Lowe,Tampa Bay Rays,16,74,3,0,1,5,6,19,2,0,23,1,15,1,0,35,7,0,78,3,5,7,0,0,1,20,23,0,16,58,4,0,1,3,8,16,1,0,16,0,11,0,0,30,8,0,63,0,2,7,0,1,3,16,16,1
ID643376,Danny Jansen,Tampa Bay Rays,14,44,8,0,0,3,9,14,0,0,4,0,10,3,0,19,1,0,52,4,8,6,0,0,0,16,22,0,8,23,3,0,0,0,5,8,1,0,4,0,4,1,0,12,1,0,26,2,2,3,0,0,0,7,7,0
ID650490,Yandy Díaz,Tampa Bay Rays,20,90,7,0,0,2,12,23,1,0,28,2,26,4,0,26,6,0,100,2,12,13,0,1,0,17,40,0,23,98,7,0,0,6,11,24,2,0,35,1,25,3,0,46,8,0,106,4,11,10,0,0,0,15,40,0
ID691406,Junior Caminero,Tampa Bay Rays,27,96,5,0,1,4,10,24,3,0,28,0,23,6,0,43,9,1,101,8,10,10,0,0,1,18,45,0,23,89,5,0,0,2,16,24,6,0,25,0,23,5,0,41,4,0,96,3,18,12,0,2,1,20,40,0
ID666163,Ben Rortvedt,Tampa Bay Rays,1,8,0,0,0,1,0,2,0,0,4,0,1,0,0,5,1,0,8,0,0,0,0,0,0,2,2,0,7,17,3,0,0,0,4,7,0,0,4,0,2,0,0,9,1,0,20,2,4,1,0,0,0,4,2,0
ID663968,Jake Mangum,Tampa Bay Rays,12,64,2,0,0,3,4,17,1,0,25,0,18,0,0,20,7,0,66,1,6,7,0,0,4,9,21,0,14,60,4,0,1,4,9,18,1,0,22,0,14,0,0,29,3,0,65,2,2,4,0,1,4,11,18,0
ID663796,Coco Montes,Tampa Bay Rays,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,0,2,1,0
ID802415,Chandler Simpson,Tampa Bay Rays,11,56,4,0,1,3,6,15,2,0,25,0,18,0,0,13,4,0,60,1,4,10,0,0,7,2,21,0,16,66,2,1,2,3,3,17,3,0,26,0,21,0,0,19,9,0,69,4,5,9,0,0,6,3,28,2
ID608671,Travis Jankowski,Tampa Bay Rays,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,13,0,0,0,2,1,3,0,0,4,0,6,0,0,1,1,0,13,0,0,3,0,0,1,1,8,0
ID642136,Matt Thaiss,Tampa Bay Rays,2,8,1,0,0,1,1,2,0,0,0,0,5,0,0,2,0,0,9,1,5,2,0,0,0,1,6,0,5,14,3,0,0,0,5,6,0,0,3,1,2,0,0,7,0,0,19,0,0,0,1,0,0,5,2,0
ID673490,Ha-Seong Kim,Tampa Bay Rays,6,14,1,0,1,0,4,4,0,0,3,0,3,0,0,3,1,0,15,1,0,1,0,0,1,2,3,0,3,16,4,0,0,1,2,5,0,0,3,0,5,1,0,7,0,0,20,1,2,1,0,0,1,5,9,0
ID669438,Mason Englert,Tampa Bay Rays,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID656484,Tristan Gray,Tampa Bay Rays,3,9,2,0,0,0,3,3,0,0,3,0,2,1,0,5,0,0,11,0,2,2,0,0,0,1,5,0,4,11,1,0,0,0,2,4,0,0,0,0,0,0,0,8,1,0,12,1,0,1,0,0,0,7,0,0
ID663743,Nick Fortes,Tampa Bay Rays,4,14,0,0,0,0,2,6,1,0,4,2,3,0,0,3,1,0,16,1,2,0,0,0,0,3,3,0,2,12,2,0,0,1,0,4,0,0,3,0,3,0,0,5,1,0,14,1,0,1,0,0,0,4,4,0
ID676439,Hunter Feduccia,Tampa Bay Rays,4,9,3,0,0,1,2,4,0,0,2,0,2,0,0,6,2,0,12,0,0,1,0,0,0,1,3,0,7,15,1,0,0,0,3,5,0,0,2,0,1,0,0,11,0,0,16,4,0,1,0,0,0,5,1,0
ID671976,Tristan Peters,Tampa Bay Rays,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0
ID676044,Bob Seymour,Tampa Bay Rays,3,13,1,0,0,0,1,4,0,0,1,0,2,0,0,6,2,0,14,0,1,1,0,0,0,7,2,0,1,11,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,11,1,0,1,0,0,0,4,3,0
ID677592,Everson Pereira,Tampa Bay Rays,2,12,3,0,0,0,2,5,1,0,4,0,2,2,0,3,0,1,15,0,5,4,0,0,0,4,8,0,4,20,0,0,0,0,2,6,1,0,6,0,3,0,0,10,1,0,21,1,2,1,0,1,1,8,3,0
ID700246,Carson Williams,Tampa Bay Rays,4,19,0,0,1,0,1,5,0,0,3,0,3,2,0,10,2,1,19,1,4,3,0,0,0,9,9,0,1,15,2,0,0,1,0,5,0,0,4,0,3,1,0,5,1,0,17,0,2,4,0,0,1,7,7,0
ID680700,Richie Palacios,Tampa Bay Rays,4,10,1,0,0,0,3,3,1,0,4,0,1,0,0,5,0,0,11,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ID641680,Jonah Heim,Texas Rangers,20,65,4,0,0,3,11,20,3,0,18,0,13,4,0,29,4,1,70,5,10,6,0,1,0,15,28,0,21,59,5,0,0,0,8,19,1,0,17,0,14,1,0,19,10,0,67,3,7,5,1,2,2,10,17,0
ID694671,Wyatt Langford,Texas Rangers,20,74,7,0,0,6,12,20,2,0,9,2,18,3,0,24,3,0,84,5,8,8,0,1,3,28,33,0,27,76,15,0,2,2,14,22,2,0,14,1,14,3,0,31,6,1,95,7,13,7,0,3,7,24,25,0
ID669394,Jake Burger,Texas Rangers,23,66,0,0,0,5,14,18,1,0,12,0,15,1,0,38,4,0,67,5,5,6,0,1,0,17,23,0,15,48,0,0,0,5,7,14,0,0,8,0,16,3,0,14,3,0,48,5,8,8,0,0,0,9,30,0
ID665750,Leody Taveras,Texas Rangers,3,13,1,0,0,0,2,6,0,0,4,0,2,0,0,0,0,0,14,1,1,1,0,0,3,4,2,0,2,12,0,0,0,2,0,5,0,0,1,0,4,0,0,4,1,0,12,1,1,0,0,0,1,5,6,0
ID592626,Joc Pederson,Texas Rangers,15,36,9,0,0,2,8,16,2,0,9,2,6,0,0,16,2,0,47,5,2,4,0,0,0,6,8,0,18,50,4,0,0,2,9,14,0,0,10,0,8,3,0,31,5,0,54,4,8,4,0,0,0,14,21,1
ID608369,Corey Seager,Texas Rangers,14,59,14,0,0,2,11,17,1,0,17,1,14,2,2,26,3,0,75,0,6,7,0,1,0,15,22,0,17,67,7,0,0,3,12,17,2,0,22,0,15,4,0,29,4,0,75,1,10,6,0,1,0,14,30,0
ID543760,Marcus Semien,Texas Rangers,34,80,3,0,0,5,24,21,3,0,17,3,15,2,0,32,4,0,87,6,12,10,0,1,3,15,28,1,26,76,8,0,0,3,16,20,1,0,17,0,15,3,0,33,4,1,85,6,11,12,0,1,2,19,27,0
ID673962,Josh Jung,Texas Rangers,15,78,4,0,1,3,7,21,2,0,22,1,20,2,0,34,5,0,83,3,12,7,0,0,1,21,29,0,15,70,2,0,0,2,9,19,3,0,14,1,17,2,0,34,5,0,73,1,12,10,0,0,1,24,25,0
ID669701,Josh Smith,Texas Rangers,22,81,8,0,0,4,9,24,0,0,27,1,18,3,1,28,7,0,91,6,5,16,1,0,0,15,31,0,22,83,12,0,0,5,13,24,0,0,19,2,30,2,0,32,8,0,97,1,9,15,0,0,3,12,43,1
ID607680,Kevin Pillar,Texas Rangers,0,4,0,0,0,0,0,4,0,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,2,0,0,2,5,0,0,0,0,0,2,0,0,2,0,0,0,0,4,1,0,5,1,0,0,0,0,0,1,0,0
ID666969,Adolis García,Texas Rangers,34,77,4,0,0,2,20,21,1,0,13,1,11,2,0,30,6,0,83,8,6,5,0,1,2,20,19,0,18,77,9,0,2,6,8,21,1,0,15,1,20,3,0,40,5,1,87,5,8,14,0,0,3,24,35,0
ID543309,Kyle Higashioka,Texas Rangers,14,42,3,0,0,4,11,15,1,0,8,1,10,1,0,9,3,0,46,0,4,6,0,0,0,10,17,0,16,46,2,0,0,0,9,14,1,0,11,0,7,0,0,23,4,0,48,3,1,3,0,0,2,12,7,0
ID677649,Ezequiel Duran,Texas Rangers,10,29,0,0,0,2,4,14,0,0,8,1,7,0,0,13,4,0,31,2,0,1,1,0,2,5,9,0,5,38,3,0,1,4,3,16,1,0,9,0,10,0,0,13,0,0,42,2,3,2,0,1,2,15,14,0
ID680716,Jonathan Ornelas,Texas Rangers,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,2,0,0
ID687957,Dustin Harris,Texas Rangers,3,9,0,0,1,2,2,5,0,0,0,0,3,0,0,3,0,0,9,1,1,0,0,0,0,3,5,0,2,10,0,0,0,0,1,3,0,0,4,0,2,1,0,2,0,0,10,1,1,1,0,0,0,2,5,0
ID605113,Nick Ahmed,Texas Rangers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0
ID571466,Tucker Barnhart,Texas Rangers,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID688760,Blaine Crim,Texas Rangers,1,5,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,5,1,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,4,0,0,1,0,0,0,2,0,0
ID694497,Evan Carter,Texas Rangers,7,34,8,0,1,0,5,12,1,0,8,1,7,0,0,12,1,1,43,1,3,3,0,0,5,12,7,0,7,33,1,0,0,4,2,8,0,0,6,1,12,2,1,10,4,0,35,1,6,7,0,0,3,8,24,1
ID664059,Sam Haggerty,Texas Rangers,9,32,5,0,0,2,4,12,0,0,6,1,9,0,0,8,4,0,38,1,6,7,0,0,1,8,13,1,5,26,2,0,1,1,2,12,0,0,12,0,6,0,0,14,3,0,29,0,1,2,1,0,1,4,7,0
ID696030,Alejandro Osuna,Texas Rangers,5,21,1,0,0,1,2,8,0,0,9,1,3,0,0,7,1,0,23,2,1,1,0,0,0,4,4,0,10,24,3,0,1,1,4,9,0,0,5,0,3,0,1,16,6,0,28,0,1,1,0,1,1,7,4,0
ID680737,Michael Helman,Texas Rangers,7,17,1,0,0,1,6,6,0,0,4,0,4,1,0,4,0,0,18,1,4,2,0,0,0,2,8,0,5,11,2,0,0,0,2,4,0,0,2,0,1,0,0,2,1,0,13,2,0,3,0,0,1,3,1,0
ID642133,Rowdy Tellez,Texas Rangers,4,15,2,0,0,1,2,9,0,0,1,0,5,2,0,9,1,0,18,1,4,5,0,1,0,6,12,0,5,23,3,0,0,1,3,7,0,0,6,0,6,1,0,10,1,0,26,1,3,2,0,0,0,6,10,0
ID683227,Cody Freeman,Texas Rangers,7,16,0,0,0,0,3,5,0,0,5,0,3,0,0,4,3,0,16,1,2,3,0,0,0,1,3,0,4,19,0,0,0,2,3,5,1,0,9,0,5,0,0,5,0,0,20,1,1,2,1,0,0,2,7,0
ID679822,Justin Foscue,Texas Rangers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0
ID664238,Dylan Moore,Texas Rangers,5,6,0,0,0,0,4,4,0,0,0,0,2,1,0,1,0,0,7,1,4,1,0,1,0,0,5,0,0,3,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,1,0
ID666182,Bo Bichette,Toronto Blue Jays,21,97,6,0,2,8,13,24,4,0,32,2,31,1,0,36,7,0,106,1,13,12,0,1,1,14,42,0,24,96,10,0,0,7,12,24,1,0,27,1,29,1,0,31,9,0,107,3,10,11,0,0,1,16,39,0
ID623993,Anthony Santander,Toronto Blue Jays,9,17,4,0,0,0,3,6,1,0,3,0,3,0,0,8,4,0,22,2,1,2,0,1,0,3,3,0,7,34,6,0,0,1,1,9,1,0,8,0,2,1,0,27,2,0,40,4,1,1,0,0,0,17,6,0
ID676391,Ernie Clement,Toronto Blue Jays,38,82,6,0,0,3,20,25,4,0,22,0,17,1,1,40,6,0,90,12,8,6,1,1,0,7,23,0,31,91,5,0,0,5,19,26,1,0,22,0,29,1,0,30,8,0,98,4,8,16,1,1,1,11,37,0
ID665926,Andrés Giménez,Toronto Blue Jays,16,56,4,0,0,1,7,16,1,0,19,1,9,0,0,23,6,1,61,3,4,4,0,0,0,12,10,0,17,55,1,0,0,3,6,15,1,0,16,3,12,0,0,26,9,0,59,2,6,8,0,0,2,10,17,1
ID695238,Will Wagner,Toronto Blue Jays,2,23,3,0,0,3,0,8,0,0,6,2,10,0,0,6,1,0,28,1,2,4,0,0,0,5,13,0,3,15,2,0,0,0,2,6,0,0,7,0,1,0,0,6,0,0,17,1,0,1,0,0,1,4,1,0
ID702176,Alan Roden,Toronto Blue Jays,4,9,0,0,0,1,3,6,0,0,5,0,1,0,0,7,1,0,11,0,2,0,0,2,0,1,2,0,5,22,2,0,0,1,2,11,0,0,8,2,4,0,0,11,0,0,27,3,2,4,0,1,0,6,7,1
ID676914,Davis Schneider,Toronto Blue Jays,5,22,4,0,0,0,4,10,1,0,5,0,7,0,0,8,0,0,26,1,3,2,0,0,0,5,7,0,8,28,8,0,0,0,2,14,1,0,5,0,6,1,0,11,1,0,36,5,3,3,0,0,1,9,9,0
ID664770,Nathan Lukes,Toronto Blue Jays,23,77,3,0,0,2,14,23,2,0,26,0,16,1,0,39,5,0,80,4,11,5,0,0,0,12,21,0,17,66,7,0,3,2,6,24,2,0,27,1,15,0,0,25,3,1,76,8,9,10,0,2,0,9,17,0
ID543807,George Springer,Toronto Blue Jays,22,83,9,1,0,1,14,22,2,0,19,2,27,3,0,27,5,1,96,3,7,17,0,1,5,16,39,1,24,82,4,1,0,11,8,24,2,0,19,1,23,4,0,34,7,0,88,9,15,13,0,0,1,16,46,0
ID665489,Vladimir Guerrero Jr.,Toronto Blue Jays,19,85,17,0,0,6,14,24,3,0,24,1,28,3,2,33,5,0,104,0,7,18,0,1,2,15,43,0,26,96,16,0,1,7,12,27,1,0,28,1,27,4,0,40,8,0,114,6,15,14,0,1,0,16,46,0
ID672386,Alejandro Kirk,Toronto Blue Jays,26,79,12,0,0,3,16,22,1,0,23,0,23,1,0,36,6,0,91,4,16,9,0,0,1,7,29,0,22,64,4,0,0,3,9,18,2,0,16,0,19,2,0,30,7,0,68,6,8,6,0,0,0,7,28,0
ID623168,Tyler Heineman,Toronto Blue Jays,3,12,1,0,0,0,3,7,1,0,5,0,1,0,0,4,0,0,14,0,0,3,1,0,0,4,1,0,14,37,2,0,0,4,6,15,0,0,7,0,10,1,0,12,2,1,40,6,5,6,1,0,0,7,17,0
ID664702,Myles Straw,Toronto Blue Jays,8,25,4,0,0,2,2,22,0,0,2,1,7,0,0,20,5,0,31,1,6,6,0,1,4,9,9,0,22,60,3,0,1,3,16,25,1,0,17,0,15,0,0,28,2,0,66,4,6,9,3,0,0,9,18,0
ID645305,Ali Sanchez,Toronto Blue Jays,2,4,0,0,0,1,1,1,0,0,0,0,1,0,0,5,1,0,4,0,0,1,0,0,0,1,2,0,0,3,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0
ID694388,Joey Loperfido,Toronto Blue Jays,1,17,2,0,1,2,0,7,0,0,3,2,8,1,0,0,1,0,21,0,2,3,0,0,1,5,13,0,1,18,0,0,1,2,0,7,0,0,3,0,5,0,0,6,0,0,18,1,4,0,0,0,0,9,7,0
ID680718,Addison Barger,Toronto Blue Jays,26,89,9,0,0,7,11,23,2,0,23,0,21,4,0,45,6,0,98,9,13,13,0,0,1,19,40,0,17,73,5,0,1,5,6,22,0,0,16,0,17,6,0,25,7,0,78,4,17,10,0,0,1,23,40,0
ID677870,Leo Jiménez,Toronto Blue Jays,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,3,0,0,2,0,1,0,0,2,1,0,7,0,0,0,0,0,0,3,1,0
ID682729,Jonatan Clase,Toronto Blue Jays,8,21,1,0,0,1,7,7,1,0,7,0,1,0,0,15,0,0,23,1,0,0,1,0,0,6,2,0,8,23,1,0,0,1,6,7,0,0,4,0,5,0,0,9,1,1,24,1,2,0,0,0,1,6,6,0
ID662139,Daulton Varsho,Toronto Blue Jays,15,42,1,0,0,3,8,13,0,0,6,1,10,2,0,20,0,0,45,7,10,7,0,1,2,12,19,0,6,26,4,0,0,2,3,9,0,0,4,0,5,1,0,14,1,0,30,2,3,5,0,0,0,11,10,0
ID683021,Michael Stefanic,Toronto Blue Jays,1,4,0,0,0,0,1,1,0,0,1,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0
ID683770,Will Robertson,Toronto Blue Jays,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,1,0,1,0,0,2,0,0,4,0,1,0,0,0,0,2,1,0
ID664034,Ty France,Toronto Blue Jays,5,18,0,0,0,0,3,6,1,0,6,0,4,0,0,5,2,0,18,0,2,0,0,0,0,3,4,0,2,12,1,0,0,0,0,5,0,0,7,0,1,0,0,9,1,0,13,1,1,1,0,0,0,2,1,0
ID643396,Isiah Kiner-Falefa,Toronto Blue Jays,2,5,0,0,0,0,0,2,0,0,1,0,2,0,0,0,1,0,5,1,0,1,0,0,0,0,2,0,1,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,1,1,0
ID682928,CJ Abrams,Washington Nationals,28,101,5,0,1,5,17,24,0,0,21,0,32,4,0,31,6,0,106,5,13,15,0,0,4,20,53,2,29,85,2,0,0,7,18,22,0,0,16,3,22,4,0,30,5,0,92,6,13,16,1,1,4,20,43,1
ID686611,Dylan Crews,Washington Nationals,10,44,3,0,1,1,6,12,0,0,12,0,13,1,0,10,3,0,47,1,2,5,0,0,3,9,19,1,10,49,0,0,1,1,4,14,1,0,14,1,12,2,0,24,3,0,50,3,6,6,0,0,5,13,19,0
ID663993,Nathaniel Lowe,Washington Nationals,16,71,5,0,0,3,8,19,2,0,17,0,18,2,0,34,7,0,76,1,12,8,0,0,0,20,27,0,23,78,8,0,0,5,12,20,1,0,15,1,20,3,0,41,8,0,88,3,11,8,0,1,0,21,34,0
ID605137,Josh Bell,Washington Nationals,17,73,11,0,1,3,12,21,1,0,26,1,17,4,0,35,5,0,85,0,13,12,0,0,0,13,32,0,19,73,9,0,1,4,9,22,2,0,19,1,20,3,1,27,6,0,83,4,10,6,0,0,0,15,33,0
ID657557,Paul DeJong,Washington Nationals,6,17,1,0,0,0,4,5,0,0,4,0,4,1,0,6,1,0,18,1,1,2,0,0,0,3,7,0,18,48,2,0,0,8,14,13,0,0,1,0,17,1,0,24,3,0,51,1,10,6,0,1,2,13,28,0
ID695578,James Wood,Washington Nationals,12,90,16,0,1,6,7,25,3,0,23,0,21,4,1,34,4,1,107,1,10,14,0,1,3,35,39,0,13,86,21,0,0,5,10,26,2,0,24,1,12,0,4,31,2,0,109,1,7,6,0,1,3,38,17,0
ID696285,Jacob Young,Washington Nationals,13,49,4,0,1,1,6,19,1,0,15,0,13,0,0,16,6,0,54,1,3,6,1,0,1,9,14,0,12,52,7,0,2,4,6,18,0,0,20,0,17,0,0,18,3,0,60,3,5,7,1,0,5,4,21,0
ID660688,Keibert Ruiz,Washington Nationals,12,37,4,0,0,0,6,10,0,0,12,1,7,0,0,16,3,0,42,3,1,2,0,0,0,6,7,0,11,39,0,0,2,0,6,11,0,0,15,2,10,0,0,20,1,0,41,4,2,2,0,0,0,3,10,0
